loanAmnt,term,id
7000,3,6214
18000,3,5226
20000,3,436
15000,3,4254
24000,3,3323
8000,3,2408
9600,3,3324
14725,5,5227
8275,3,437
17500,3,4255
12600,3,438
9500,3,5228
11000,5,2409
15000,3,6215
11000,5,7209
17500,5,6216
12000,5,1398
9000,3,3325
26400,3,7210
32000,3,4256
16000,3,3326
18000,5,2410
10000,3,6217
9600,3,5229
20000,5,7211
35000,3,2411
5600,3,3327
35000,5,4257
19200,3,5230
10225,3,7212
20000,5,1399
12000,3,2412
30000,5,7213
9600,3,4258
22000,5,3328
9600,3,6218
10000,5,7214
8000,3,439
14400,5,4259
20000,3,6219
30000,3,3329
5000,3,4260
13000,3,3330
28000,3,440
13675,3,7215
15000,3,3331
2500,3,7216
14000,3,6220
29925,5,1400
15000,3,4261
14000,5,6221
15000,3,441
23775,3,5231
3000,3,2413
5000,3,3332
15600,5,442
7500,3,7217
22500,5,443
22075,5,4262
15000,3,444
6000,3,3333
5000,3,6222
24000,3,4263
15200,3,5232
24000,5,4264
9600,3,5233
12000,3,4265
7500,3,5234
20000,5,4266
12000,3,6223
2700,3,5235
10000,3,2414
14000,5,4267
10000,3,5236
34000,5,6224
12000,5,3334
5375,3,7218
35000,3,2415
9000,3,5237
24000,3,6225
24000,3,7219
14000,3,3335
15500,3,4268
10400,3,3336
18000,5,4269
23000,5,445
2000,3,5238
15000,3,3337
19500,5,5239
4500,3,7220
18000,5,446
10000,3,6226
8000,3,2416
8000,3,4270
20000,3,1401
3000,3,2417
11000,5,447
3450,3,2418
8000,3,5240
15325,3,6227
8750,3,2419
10000,3,5241
20000,5,7221
9000,3,6228
14400,3,3338
10000,3,1402
10000,3,5242
12925,3,2420
5000,3,6229
6000,3,1403
1000,3,448
18775,3,3339
4075,3,5243
12000,5,7222
24000,5,449
6800,3,4271
19650,5,7223
16000,5,4272
25000,3,7224
8000,3,4273
2500,3,450
6000,3,5244
20000,5,7225
6025,3,451
8725,3,2421
10000,3,6230
12000,5,6231
25000,5,4274
25000,5,7226
6000,3,1404
4000,3,3340
20000,3,6232
10000,3,3341
2800,3,6233
22375,5,3342
24000,3,2422
12000,3,4275
24000,5,3343
23200,3,452
3200,3,1405
25475,5,2423
10000,3,5245
10000,3,4276
10000,3,6234
15000,3,5246
16000,5,7227
28000,5,6235
1800,5,5247
11200,5,2424
5600,3,3344
17050,3,453
35000,5,1406
4100,3,2425
35000,5,1407
15000,3,5248
8000,3,2426
7200,3,3345
6000,3,454
28000,5,2427
9000,3,5249
18000,5,3346
7275,3,6236
10000,3,3347
7500,3,3348
30000,3,4277
4000,3,455
20000,3,4278
23075,3,1408
20000,5,456
35000,3,5250
20000,3,6237
9250,3,1409
12000,3,7228
23000,3,5251
16800,3,3349
4200,3,2428
9750,3,7229
16500,5,4279
24000,5,2429
22500,5,6238
12000,3,3350
18000,5,3351
10000,3,2430
35000,3,3352
12000,3,457
3000,3,2431
8000,3,3353
12000,3,458
5000,3,6239
33600,5,2432
18000,3,3354
8000,3,1410
3000,3,459
13000,3,6240
15000,3,3355
7000,3,2433
25000,3,5252
20800,3,2434
2800,3,1411
25075,5,460
15000,3,7230
27000,5,1412
10000,5,5253
10000,3,2435
9250,3,3356
10625,3,461
10000,3,4280
13000,3,462
27550,5,3357
11625,3,463
28000,5,7231
30000,3,6241
9600,3,5254
4425,3,2436
20000,5,7232
14350,3,1413
4750,3,6242
15000,3,2437
15000,3,4281
8000,3,5255
16900,3,3358
12000,3,2438
20125,3,5256
28000,5,4282
15000,3,5257
5600,3,1414
24000,3,2439
17000,5,6243
10000,3,5258
18000,3,7233
4000,5,6244
15000,3,4283
5000,3,3359
12000,3,2440
12000,3,3360
12000,3,4284
21000,3,3361
10000,3,6245
6600,3,4285
11200,5,1415
7000,3,4286
9600,3,2441
12475,3,3362
5000,3,464
7500,3,1416
8000,3,6246
8000,3,6247
18000,5,2442
6300,3,1417
27000,5,465
21600,5,6248
16000,3,466
7000,3,6249
35000,3,7234
10000,3,1418
7500,3,7235
10000,3,3363
8900,3,7236
7200,3,6250
15000,3,7237
6025,3,3364
10000,3,467
6000,3,2443
25000,5,468
18825,3,6251
9000,3,469
4000,3,1419
24000,3,470
4800,3,2444
24000,3,4287
8000,3,471
12475,3,5259
40000,3,4288
10000,3,7238
7000,3,5260
22000,3,472
1000,3,4289
8000,3,7239
6500,3,5261
5000,3,4290
26000,5,2445
20000,5,5262
3600,3,473
8000,3,7240
9550,3,4291
12000,3,1420
9475,3,6252
10000,3,3365
2000,3,7241
13200,3,5263
10000,3,5264
22475,3,5265
8425,3,6253
12000,5,7242
7500,3,5266
12600,3,2446
20500,5,7243
35000,3,6254
20000,5,5267
9325,3,474
3250,3,7244
18000,3,2447
25000,3,6255
3600,3,5268
4800,3,475
2400,3,476
20000,5,5269
19950,3,4292
3400,3,6256
10000,3,477
21000,3,6257
25000,3,5270
5000,3,4293
7000,3,478
6725,3,2448
19075,3,4294
33650,5,1421
15175,5,5271
2400,3,7245
17000,3,2449
35000,5,6258
14000,3,479
28000,5,3366
4600,3,5272
33000,5,3367
3200,3,2450
5600,3,7246
22400,3,5273
13000,3,1422
27975,3,480
25000,5,4295
11000,3,7247
18000,3,3368
10000,3,1423
40000,5,6259
8500,3,3369
6000,3,4296
12000,3,1424
20000,3,5274
30000,5,2451
3000,3,5275
2000,3,3370
3000,3,481
10000,3,3371
7350,3,482
10500,5,6260
24000,5,1425
35000,5,6261
18000,3,3372
24000,5,6262
21000,5,4297
10000,3,3373
16800,5,2452
5700,3,483
18875,5,7248
14000,3,484
35000,5,7249
32800,3,6263
18000,3,485
6000,3,2453
25000,5,4298
3600,3,486
7000,3,1426
12000,3,3374
20975,5,5276
10000,3,3375
35000,3,5277
15000,3,3376
21000,3,4299
8000,3,3377
9600,3,4300
10000,3,2454
23100,3,7250
20000,3,6264
6000,3,7251
7050,3,3378
11000,3,6265
6000,3,5278
24000,3,1427
10000,3,7252
15600,3,2455
14000,3,5279
3250,3,6266
16800,3,2456
10800,3,4301
40000,3,2457
10000,3,4302
4800,3,1428
4500,3,7253
30000,5,2458
20000,5,4303
16000,3,7254
10750,3,1429
15000,5,4304
18100,3,2459
8800,3,6267
6800,3,5280
12000,3,4305
10000,3,487
10000,3,7255
10000,5,488
7800,3,6268
21000,3,4306
16000,3,3379
6075,3,5281
5000,3,3380
8000,3,2460
5200,3,489
18000,5,4307
24575,3,2461
8000,3,490
20800,3,4308
6000,3,7256
2800,5,3381
20000,5,4309
6500,3,491
9100,3,6269
9600,3,492
24000,5,2462
20000,3,493
3600,3,5282
7200,3,494
11000,5,7257
3000,3,4310
11125,3,3382
12000,3,1430
4925,3,3383
8500,3,1431
9600,3,2463
19200,3,3384
7975,3,2464
30000,3,5283
7500,3,1432
12000,3,3385
17500,3,6270
8275,3,7258
18000,5,2465
7000,3,495
10000,3,7259
20000,3,496
19600,5,6271
11000,5,5284
15000,3,497
9600,3,5285
21950,5,4311
12000,5,2466
25000,3,4312
15000,3,1433
14125,3,3386
10000,3,498
17500,3,4313
20000,3,2467
8000,3,7260
8000,3,2468
10000,5,5286
8000,3,7261
11000,3,499
5400,3,6272
30000,3,2469
16000,5,500
25000,5,4314
6200,3,501
10000,3,2470
6000,3,5287
5000,3,6273
12400,5,1434
19025,5,5288
22800,3,2471
2500,3,4315
16650,5,6274
15000,3,1435
12000,5,2472
7700,3,5289
6000,3,3387
15000,3,502
10000,3,2473
6400,3,7262
11000,3,6275
8000,3,5290
9600,3,1436
16750,3,4316
8000,3,7263
15975,5,503
14000,3,1437
20000,3,5291
35000,5,7264
35000,5,4317
6950,3,5292
18600,5,2474
3500,3,4318
12000,3,2475
16000,3,5293
14000,3,504
8000,3,1438
23325,5,7265
2600,3,4319
6500,3,2476
20000,5,1439
10000,3,2477
6000,3,7266
6000,3,3388
25000,3,7267
8400,3,2478
15000,3,4320
24000,5,6276
21175,5,7268
35000,3,1440
20000,3,3389
11200,3,6277
9500,3,1441
1750,3,5294
17000,3,7269
26100,3,6278
20000,3,2479
10000,3,1442
10000,3,505
25000,5,4321
35000,3,3390
5000,3,7270
7000,3,4322
35000,5,4323
35000,3,7271
18200,3,4324
8000,3,7272
2000,3,6279
10000,3,6280
8000,3,7273
12000,3,6281
8000,3,7274
15000,3,3391
16000,3,6282
18350,5,4325
11900,3,7275
12700,5,3392
3500,3,506
12000,3,6283
12000,3,7276
17875,5,4326
10000,3,3393
12000,5,2480
18000,3,7277
17600,3,507
20000,5,6284
9600,3,3394
18000,3,4327
6600,3,4328
10000,3,2481
24000,5,1443
14000,3,508
18000,3,6285
18000,3,7278
20000,5,4329
7600,3,3395
24000,3,5295
8400,3,5296
10975,3,5297
20400,3,1444
12000,5,5298
5000,3,1445
2000,3,5299
10000,3,1446
15000,3,5300
30000,3,1447
10800,5,5301
6000,3,1448
12500,3,2482
3250,3,509
10000,5,5302
18525,3,2483
29700,5,510
24000,3,6286
9000,3,511
7800,3,6287
21000,5,1449
20000,3,2484
4050,3,7279
15000,3,2485
6400,3,5303
15000,3,1450
3600,3,5304
30000,5,7280
17500,3,2486
8000,3,4330
5500,3,2487
20000,3,4331
12000,3,6288
10000,3,7281
17950,5,5305
35000,5,4332
30000,3,2488
24550,3,5306
16000,5,3396
3000,3,6289
12000,5,2489
25000,3,4333
30000,5,2490
25000,3,4334
7750,3,6290
11000,3,5307
15000,5,6291
10000,5,5308
4800,3,2491
29000,3,3397
7000,3,5309
8000,3,2492
35000,3,3398
10525,3,2493
3625,3,512
20000,3,3399
15000,5,4335
5000,3,7282
3500,3,6292
7500,3,7283
9500,3,4336
4000,3,2494
4000,3,6293
15000,3,7284
2000,3,2495
15000,5,7285
10000,3,7286
15000,5,4337
11325,3,2496
20000,3,6294
11200,5,5310
16000,3,2497
16000,5,5311
24000,5,3400
24000,5,6295
7750,3,1451
8875,3,7287
14900,3,5312
18000,5,2498
7000,3,5313
10000,3,1452
7000,3,6296
40000,5,7288
12000,3,3401
16400,5,2499
21000,3,5314
9175,3,1453
1000,3,5315
20400,5,1454
30000,3,7289
4900,3,6297
9600,3,1455
18000,3,5316
19500,5,4338
35000,5,1456
25000,5,7290
7500,3,2500
5000,3,6298
18000,3,1457
12175,3,2501
4200,3,6299
20000,3,5317
12000,5,6300
20450,5,2502
26400,3,6301
12000,3,513
21150,5,6302
5000,3,1458
18000,3,514
9000,3,2503
6000,3,5318
9000,3,6303
11675,3,2504
23200,5,3402
22950,5,6304
3000,3,2505
1000,3,1459
31775,3,6305
18000,3,5319
24000,5,6306
35000,5,1460
20800,3,4339
10000,3,1461
7800,3,7291
24000,3,6307
8950,3,7292
5000,3,1462
12225,3,3403
8725,3,4340
35000,5,1463
16000,3,4341
28000,3,6308
12000,3,4342
13800,3,2506
15000,3,3404
10000,3,6309
20000,3,1464
10000,3,4343
30000,5,1465
2000,3,7293
8000,3,1466
6250,3,7294
18000,3,515
25200,5,2507
20000,3,6310
5000,3,7295
7500,3,6311
6500,3,3405
8000,3,5320
10000,3,7296
24000,3,6312
10500,3,4344
7000,3,2508
7500,3,6313
18000,3,5321
18000,3,2509
1800,3,5322
14000,5,7297
10000,5,3406
18000,3,2510
8000,3,4345
3000,3,6314
20000,3,7298
6000,3,2511
35000,3,7299
6275,3,516
8500,3,5323
15000,3,3407
24000,3,4346
28625,3,2512
8000,3,517
35000,3,2513
11675,5,7300
4000,3,2514
10000,3,4347
3150,3,7301
23425,3,2515
8400,3,5324
6000,3,5325
35000,3,7302
20000,3,518
15000,5,3408
10000,3,4348
12500,5,7303
10000,3,519
10000,3,2516
20000,3,5326
8000,3,7304
4000,3,1467
21825,5,7305
16300,3,6315
24000,3,3409
6350,3,5327
8000,3,4349
10000,3,7306
25000,5,2517
5225,3,7307
3500,3,3410
8000,3,3411
15050,3,7308
5000,3,3412
29175,3,2518
12125,5,520
8000,3,7309
18000,5,2519
8950,3,2520
20000,3,2521
32000,3,2522
27600,5,1468
9000,3,2523
12000,3,1469
20000,3,2524
10000,3,3413
10000,3,1470
10000,5,5328
12500,3,2525
28000,5,7310
6000,5,3414
20000,3,1471
6000,3,4350
8000,3,3415
14000,5,7311
3250,3,1472
35000,3,5329
9000,3,2526
12000,5,521
4725,3,6316
8000,3,3416
20000,5,5330
30000,5,6317
35000,3,3417
27300,5,6318
20000,3,522
35000,3,5331
15000,5,2527
6400,3,3418
10000,3,1473
24000,3,3419
8875,3,1474
5000,3,3420
25000,5,5332
18000,5,6319
4500,3,7312
14000,3,523
8000,3,6320
4200,3,5333
12600,3,3421
35000,3,1475
18225,3,6321
30000,5,5334
18000,5,524
11300,3,5335
35000,5,3422
35000,3,1476
35000,5,5336
9350,3,6322
19000,5,5337
25000,3,1477
35000,5,2528
5000,3,525
6000,3,1478
27325,5,3423
18000,5,7313
16000,3,1479
22000,3,7314
4800,3,1480
21000,3,6323
16000,5,7315
12000,3,3424
35000,5,6324
6000,3,2529
3600,3,4351
6000,3,3425
23600,5,6325
22500,3,4352
12800,5,3426
7800,3,2530
6000,3,4353
8000,3,1481
4000,3,2531
11325,3,6326
6400,3,2532
4400,3,526
12000,3,4354
13000,5,3427
12000,5,1482
13700,3,3428
12000,3,527
3200,3,2533
30000,3,528
30000,5,1483
12000,3,7316
16000,5,2534
30000,3,6327
35000,3,1484
12000,3,3429
16000,5,6328
16000,3,4355
5000,3,529
32000,5,1485
20000,3,4356
14000,5,3430
15000,3,530
14500,3,4357
3500,3,531
12000,3,7317
30000,3,5338
16750,3,4358
6000,3,5339
10000,3,6329
40000,5,4359
9000,3,3431
4800,3,5340
8225,3,4360
10000,3,7318
10000,3,6330
10000,3,4361
4000,3,532
12725,3,5341
31500,3,533
15000,3,2535
5500,3,7319
7800,3,534
9000,3,3432
11200,5,5342
8000,3,3433
2700,3,4362
10500,3,5343
13375,5,1486
11200,5,535
5000,3,2536
17000,3,4363
8000,3,2537
10000,3,7320
2600,3,5344
12000,5,4364
3000,3,6331
30000,3,1487
10000,3,2538
16000,3,5345
7000,3,7321
7200,3,6332
2500,3,5346
5000,3,4365
12000,3,6333
19950,5,5347
32000,3,4366
21000,3,5348
20000,3,4367
5000,3,6334
12000,5,3434
6400,3,1488
5500,3,3435
16000,3,4368
14400,5,5349
20000,5,6335
6025,3,2539
6000,3,7322
9325,3,1489
35000,3,3436
35000,5,6336
6000,3,4369
25000,5,2540
21700,5,1490
10000,3,7323
4500,3,3437
10000,3,6337
6000,3,5350
18000,5,7324
25000,5,6338
5000,3,5351
11000,3,4370
35000,5,536
34200,5,3438
22400,5,5352
35000,5,7325
26000,5,3439
35000,3,6339
4325,3,7326
19000,3,6340
20000,5,1491
5600,3,7327
18000,5,537
19125,3,6341
4150,3,2541
25000,3,3440
8000,3,2542
32000,5,7328
24000,5,538
20000,3,7329
8000,3,2543
1000,3,539
4000,3,2544
16000,5,3441
15000,3,2545
8000,3,1492
12000,5,3442
25000,5,6342
24000,3,5353
10800,3,1493
12800,3,5354
15000,3,540
35000,3,6343
14800,3,1494
14250,5,3443
14000,3,541
20000,3,4371
11000,5,4372
24000,3,6344
10000,3,5355
24000,5,4373
8000,3,3444
24000,5,542
35000,5,1495
35000,5,4374
19000,5,2546
10000,3,1496
6900,3,6345
6000,3,3445
15000,3,1497
6000,3,5356
14000,5,543
19200,5,7330
7275,3,6346
20000,3,2547
10000,3,7331
19775,3,4375
10000,3,2548
18000,5,3446
20000,5,7332
7000,3,544
1000,3,545
5600,3,3447
18500,3,546
16000,3,1498
16425,3,547
31500,5,7333
15950,5,3448
35000,5,4376
15000,3,5357
21000,5,1499
20000,3,7334
12000,3,4377
5000,3,3449
24000,3,548
1200,3,6347
11000,3,4378
14000,3,1500
5000,3,7335
10000,5,3450
8675,3,549
13025,3,2549
10000,5,550
12000,5,2550
2300,3,7336
20000,5,3451
12000,3,4379
17000,3,5358
3600,3,6348
24525,3,551
16200,5,4380
14000,5,2551
10000,3,552
20000,3,5359
21000,5,3452
35000,3,1501
8000,3,7337
10400,3,2552
20000,3,553
2800,3,5360
14000,5,3453
6000,3,5361
20000,3,6349
4300,3,4381
15000,3,554
7000,3,4382
30000,3,3454
9600,3,6350
7700,3,5362
18575,5,7338
1300,3,6351
40000,3,5363
10000,3,2553
7000,3,7339
5000,3,5364
3575,3,3455
9000,3,4383
24000,5,555
17975,5,6352
9600,3,556
20000,3,2554
15000,5,3456
12325,5,2555
20000,3,6353
18400,3,1502
4550,3,4384
5500,3,1503
25000,3,3457
12325,3,5365
1000,3,6354
2000,3,4385
35000,5,2556
3600,3,6355
6500,3,5366
13200,5,1504
24000,3,557
30000,5,5367
6400,3,558
23500,3,1505
35000,3,559
8500,3,3458
10000,3,6356
24000,5,1506
11500,5,2557
5150,3,5368
14400,5,7340
6000,3,6357
9650,3,7341
16000,3,5369
25000,3,6358
15000,3,3459
23300,3,6359
24000,3,560
15000,3,1507
2700,3,6360
35000,5,4386
10250,3,6361
8500,3,7342
12000,3,6362
5000,3,561
12000,5,7343
20400,3,5370
3600,3,6363
9000,3,3460
25000,5,4387
7000,3,7344
13200,3,2558
4000,3,7345
14000,3,1508
18000,3,562
1400,3,2559
9000,3,6364
24000,3,4388
24000,3,4389
30000,3,4390
2800,3,2560
12625,3,4391
10300,5,7346
4000,3,2561
5000,3,7347
35000,3,563
1925,3,4392
13200,5,5371
7200,3,564
10000,3,4393
8400,3,7348
18000,3,5372
20425,5,1509
15000,5,3461
8050,3,4394
8450,3,3462
20000,3,565
31000,5,4395
21000,3,2562
35000,3,566
22000,3,2563
30075,3,567
19200,5,1510
6000,3,568
35000,3,1511
7000,3,3463
9875,3,5373
7000,3,3464
32150,3,5374
20000,3,2564
4000,3,569
29850,3,2565
15100,5,1512
30000,3,3465
26500,5,4396
22000,3,1513
22800,5,2566
20000,5,570
12000,3,5375
17500,5,3466
12000,3,571
8000,3,5376
24000,5,4397
35000,5,3467
7500,3,5377
6000,3,2567
5000,3,7349
10000,3,572
12275,3,7350
1000,3,2568
20000,5,5378
12000,5,3468
30000,3,4398
28000,3,7351
10000,3,573
24000,5,2569
15000,5,7352
20000,3,3469
5000,3,4399
12000,3,2570
20000,3,7353
20000,3,4400
12025,3,1514
15000,5,2571
9000,3,574
15000,3,1515
7000,3,6365
12000,3,575
11200,5,6366
10000,3,7354
11500,3,5379
14400,3,4401
10000,3,1516
15000,3,2572
10500,3,5380
10000,3,6367
3600,3,5381
8000,3,576
30000,5,577
35000,5,5382
4800,3,2573
30000,3,578
25000,5,7355
16000,5,2574
15000,3,1517
9500,3,5383
26775,5,6368
5000,3,5384
15000,5,2575
8000,3,6369
20000,3,2576
20950,3,7356
8800,3,579
13500,5,7357
4000,3,1518
8400,3,5385
2750,3,2577
15000,3,5386
12800,3,3470
1800,3,7358
12250,3,2578
25000,5,6370
10000,5,580
14725,3,5387
15000,3,7359
21600,5,2579
9600,3,7360
4250,3,4402
10000,5,581
4000,3,2580
20000,3,5388
14000,3,4403
10000,3,6371
24000,3,2581
17600,3,6372
20000,3,582
15000,3,4404
4200,3,583
10975,3,1519
19000,5,4405
7000,3,6373
25000,3,584
35000,3,2582
18000,3,1520
7200,3,5389
29000,5,1521
26000,3,5390
18000,3,3471
22400,3,5391
27500,5,6374
29100,5,7361
5000,3,1522
4325,3,2583
24000,5,4406
7000,5,5392
4500,3,3472
8000,3,585
4350,3,5393
3600,3,1523
15000,5,2584
16850,5,3473
28000,3,4407
12000,3,3474
17500,3,4408
30000,3,5394
21000,3,7362
16000,5,5395
36600,5,1524
20000,3,6375
4000,3,4409
4400,3,6376
5800,3,5396
35000,5,2585
5000,3,1525
7700,3,4410
11625,3,4411
14400,3,7363
10000,3,3475
8000,3,7364
16000,3,4412
6025,3,6377
13575,3,4413
25000,5,5397
3025,3,3476
5025,3,7365
25000,5,1526
18000,3,6378
5000,3,5398
14000,3,2586
21000,5,4414
3000,3,2587
16500,3,1527
24000,3,1528
2800,3,7366
17000,5,2588
11000,3,6379
6025,3,1529
6000,3,4415
8000,3,2589
8000,3,586
12000,5,5399
18900,3,6380
8000,3,3477
24250,5,2590
20000,5,3478
15000,3,587
22000,3,7367
20000,3,4416
10000,3,1530
7000,3,7368
5150,3,2591
9600,3,1531
30575,3,4417
3500,3,5400
30000,3,4418
18000,5,1532
3500,3,7369
2000,3,588
12000,5,1533
4800,3,589
11000,3,1534
5600,3,2592
24000,3,7370
30000,5,5401
4800,3,590
20000,3,7371
35000,3,4419
12675,3,591
19200,5,7372
10000,3,2593
11750,3,3479
15000,3,2594
7750,3,6381
9000,3,2595
21300,5,592
6000,3,1535
7000,3,7373
10000,3,6382
8400,3,4420
13000,3,7374
13000,3,3480
12000,5,593
12000,3,5402
35000,3,1536
3600,3,4421
7500,3,6383
15000,3,3481
5000,3,6384
7500,3,7375
11050,3,3482
8000,3,7376
35000,3,4422
7000,3,6385
24000,5,2596
6500,3,3483
10000,3,7377
19825,5,6386
10000,3,4423
10000,3,1537
20000,3,4424
35000,3,2597
4800,3,3484
3000,3,7378
10000,3,6387
8000,3,3485
5000,3,6388
12000,3,3486
12000,3,5403
5000,3,7379
24000,5,4425
14400,3,3487
1000,3,7380
11200,5,3488
14400,5,4426
9000,3,5404
3000,3,6389
5600,3,594
8400,5,6390
10000,3,2598
10800,5,595
7500,3,6391
24000,3,596
10000,3,3489
12000,3,7381
35000,5,597
6625,3,1538
28000,3,6392
7125,3,2599
15000,3,3490
24000,5,6393
21000,3,1539
12000,5,6394
14000,3,598
5000,3,2600
12575,3,7382
32000,5,2601
12000,3,1540
30000,3,2602
3750,3,3491
7375,3,6395
14400,3,2603
24000,5,1541
10000,5,4427
30000,3,5405
20000,3,4428
6000,3,2604
24000,5,3492
20000,5,2605
14000,3,1542
8000,3,2606
5000,3,599
8000,3,2607
12000,3,6396
3500,3,3493
10050,3,6397
6000,3,6398
20000,5,2608
12000,5,3494
8500,3,600
30000,5,2609
20000,3,6399
2800,3,5406
6025,3,3495
5200,3,601
32000,3,6400
17425,5,6401
20675,3,5407
7500,3,602
8600,3,5408
15175,3,603
28000,5,7383
6500,3,3496
9100,3,6402
35000,3,5409
11000,3,6403
11425,3,1543
18000,3,7384
28800,5,4429
10000,3,3497
30000,5,1544
12000,3,5410
7200,3,1545
4500,3,6404
7000,3,604
9000,3,7385
2500,3,6405
4500,3,1546
18000,3,2610
6000,3,605
8000,3,1547
7800,3,606
8000,3,4430
25000,3,7386
5000,3,2611
35000,5,7387
18000,5,2612
15000,5,5411
10850,5,3498
7225,3,6406
15000,3,4431
10000,3,6407
18000,5,2613
10650,5,7388
7000,3,6408
40000,3,2614
3500,3,6409
6000,3,3499
20000,5,7389
30000,3,6410
11000,5,5412
10000,5,7390
12000,3,1548
18000,5,607
35000,5,5413
14400,5,2615
14400,5,5414
7000,3,7391
5000,3,5415
12000,3,3500
30000,5,1549
7500,3,7392
15500,3,1550
18000,3,608
21000,3,3501
25000,5,609
12000,3,1551
6500,3,610
15000,5,5416
2500,3,7393
6000,3,3502
11000,3,2616
19200,5,6411
28000,5,4432
20000,5,6412
7500,5,611
17475,5,1552
12500,3,2617
15000,5,3503
7000,3,2618
7000,3,6413
16000,3,7394
4250,3,612
32000,5,2619
12800,3,3504
18725,3,3505
25000,5,2620
14000,5,613
5000,3,6414
12000,5,7395
7000,3,2621
10000,5,4433
4000,3,4434
36000,5,2622
20000,3,6415
22250,3,7396
6000,3,2623
16000,5,7397
24000,3,6416
23200,5,1553
15000,3,7398
27000,5,5417
5000,3,5418
35000,5,6417
23850,3,1554
12000,5,6418
10000,3,1555
8200,3,5419
5000,3,2624
12000,3,1556
15850,3,2625
9250,3,1557
18000,5,7399
8000,3,2626
15000,3,1558
16950,3,2627
15000,3,4435
11200,3,7400
6250,3,4436
5000,3,1559
8925,3,7401
12500,5,4437
13200,3,614
7475,3,1560
8000,3,2628
12000,3,615
6000,3,7402
13800,5,1561
6400,3,4438
28000,3,7403
12450,3,1562
21000,5,3506
11500,3,616
10000,3,1563
7500,3,617
15200,3,6419
4750,3,1564
28800,3,5420
12725,5,1565
32000,5,1566
8000,3,5421
3000,3,4439
10900,5,1567
8000,3,3507
18075,3,1568
12000,5,618
15000,5,1569
12000,3,3508
7000,3,2629
18000,5,5422
2400,3,6420
35000,3,7404
5000,3,4440
12000,5,3509
12000,3,6421
16700,5,6422
2200,3,6423
7000,3,7405
10000,3,6424
18000,5,7406
17375,3,6425
2400,3,7407
12000,5,619
24000,3,620
7000,3,7408
10000,3,621
25000,5,3510
11200,3,7409
2000,3,6426
14000,3,622
14000,3,3511
4250,3,4441
28000,5,623
20325,3,7410
20000,5,6427
25000,3,1570
35000,3,3512
14000,5,1571
30000,3,624
6375,3,6428
28000,5,4442
11200,3,7411
6000,3,2630
28000,3,4443
10000,3,6429
35000,5,3513
23900,5,625
14000,3,7412
9600,3,1572
5425,3,5423
5000,3,2631
16000,3,7413
15000,5,6430
7500,3,4444
20000,5,3514
35000,3,626
25000,5,7414
10000,3,3515
18000,3,6431
13500,5,5424
4500,3,4445
12000,5,7415
5600,3,6432
9000,3,7416
6400,3,4446
6000,3,627
2800,3,4447
12250,5,5425
16125,3,6433
15750,5,4448
35000,3,6434
40000,3,4449
18000,5,4450
15400,5,6435
11200,3,3516
13000,3,628
5400,3,629
1300,3,5426
10925,3,2632
15550,5,3517
3200,3,6436
16000,3,3518
24000,3,4451
8000,3,5427
9500,3,6437
14000,5,3519
40000,5,2633
5600,3,1573
15350,3,2634
24000,5,6438
4750,3,2635
3000,3,630
12150,5,3520
8000,3,631
15000,3,2636
11000,3,3521
5000,3,2637
4000,3,632
28000,3,6439
12000,3,7417
6650,5,3522
12800,5,4452
10000,3,633
15000,5,1574
2500,3,3523
1000,3,1575
2425,3,2638
14400,3,6440
10000,3,2639
11250,3,3524
2600,3,1576
17500,5,5428
3150,3,2640
5000,3,2641
10000,3,4453
24550,5,6441
17000,3,1577
12800,3,1578
8000,3,4454
5000,3,3525
20000,5,2642
11525,3,5429
17000,3,1579
14400,3,3526
30000,5,634
11000,5,6442
12000,3,635
5000,3,1580
15000,5,7418
12000,3,1581
5000,3,3527
10000,3,7419
18000,5,1582
6000,3,3528
25200,5,2643
20000,3,3529
25000,5,636
20000,3,6443
35000,3,5430
6000,3,1583
20000,3,1584
19600,5,7420
18000,5,6444
11750,3,5431
13000,5,1585
12000,3,3530
10000,3,6445
28000,5,1586
20000,5,7421
20000,3,2644
25000,3,7422
12500,3,5432
13600,3,2645
7200,3,7423
28000,5,4455
30375,3,3531
28000,5,7424
6000,3,2646
20000,3,1587
11200,3,637
10000,3,6446
24000,3,5433
19200,5,7425
16000,3,3532
24000,3,638
25000,5,1588
21600,3,5434
7000,3,4456
16000,3,1589
15000,3,2647
9000,3,7426
14400,3,639
20000,5,7427
20000,3,6447
25000,3,3533
4000,3,5435
10000,3,2648
22000,5,5436
10000,5,6448
10000,3,5437
25000,3,7428
19750,3,3534
16500,3,5438
15000,3,7429
16000,3,4457
1800,3,7430
17500,3,640
35000,3,4458
11000,3,5439
10000,3,641
12000,3,6449
16500,3,7431
15000,3,4459
15000,3,5440
17650,5,3535
15000,3,5441
20000,3,7432
30000,3,4460
25000,3,7433
12000,3,6450
6000,3,2649
12000,3,5442
7675,3,1590
19800,3,7434
25000,3,1591
35000,5,2650
8000,3,7435
24000,3,3536
11200,5,7436
25000,5,5443
6500,3,6451
3000,3,4461
8000,3,642
8950,3,2651
10000,5,1592
16000,5,3537
7000,3,7437
10000,3,6452
6150,3,3538
15000,5,7438
9275,3,4462
6000,3,1593
8000,3,7439
4200,3,2652
6300,3,3539
20000,3,6453
24000,3,1594
14000,3,4463
25000,5,5444
8500,3,6454
10000,3,1595
6400,3,3540
8225,3,5445
20000,5,4464
12000,5,1596
1000,3,7440
19000,5,643
